ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-12-24,1582.8885978383896,-288.177136223067,5253.139959596623,1582.8885978383896,1582.8885978383896,896.2929159189524,896.2929159189524,896.2929159189524,155.75536791032675,155.75536791032675,155.75536791032675,740.5375480086257,740.5375480086257,740.5375480086257,0.0,0.0,0.0,2479.181513757342
2015-12-25,1583.5295563875247,7.816969946084868,5472.7760042149375,1583.5295563875247,1583.5295563875247,1077.5431903148328,1077.5431903148328,1077.5431903148328,419.57662290194514,419.57662290194514,419.57662290194514,657.9665674128876,657.9665674128876,657.9665674128876,0.0,0.0,0.0,2661.0727467023576
2015-12-26,1584.1705149366599,-663.9194033088783,5051.249624151186,1584.1705149366599,1584.1705149366599,590.2877876607171,590.2877876607171,590.2877876607171,22.055791035819436,22.055791035819436,22.055791035819436,568.2319966248976,568.2319966248976,568.2319966248976,0.0,0.0,0.0,2174.458302597377
2015-12-27,1584.8114734857952,-538.800662255887,5023.100648481111,1584.8114734857952,1584.8114734857952,676.0969323302735,676.0969323302735,676.0969323302735,203.8703974533823,203.8703974533823,203.8703974533823,472.2265348768912,472.2265348768912,472.2265348768912,0.0,0.0,0.0,2260.908405816069
2015-12-28,1585.4524320349303,-234.70486705481377,5209.002024402537,1585.4524320349303,1585.4524320349303,782.4552799880593,782.4552799880593,782.4552799880593,411.45276550233956,411.45276550233956,411.45276550233956,371.00251448571964,371.00251448571964,371.00251448571964,0.0,0.0,0.0,2367.9077120229895
2015-12-29,1586.0933905840654,-963.5482121490747,4610.521245588626,1586.0933905840654,1586.0933905840654,93.57601691193216,93.57601691193216,93.57601691193216,-172.17587922321852,-172.17587922321852,-172.17587922321852,265.7518961351507,265.7518961351507,265.7518961351507,0.0,0.0,0.0,1679.6694074959976
2015-12-30,1586.7343491332006,-2162.294893446118,3353.040758273486,1586.7343491332006,1586.7343491332006,-882.7525362175036,-882.7525362175036,-882.7525362175036,-1040.5350655821962,-1040.5350655821962,-1040.5350655821962,157.78252936469286,157.78252936469286,157.78252936469286,0.0,0.0,0.0,703.981812915697
2015-12-31,1587.5311558807623,-789.7704454639749,4726.404937864147,1587.5311558807623,1587.5311558807623,204.2465514039242,204.2465514039242,204.2465514039242,155.75536791099555,155.75536791099555,155.75536791099555,48.491183492928656,48.491183492928656,48.491183492928656,0.0,0.0,0.0,1791.7777072846866
2016-01-02,1589.1247693758855,-1323.321605040649,4190.406001846701,1589.1247693758855,1589.1247693758855,-146.14957539739189,-146.14957539739189,-146.14957539739189,22.05579103411672,22.05579103411672,22.05579103411672,-168.2053664315086,-168.2053664315086,-168.2053664315086,0.0,0.0,0.0,1442.9751939784937
2016-01-03,1589.9215761234475,-1244.171953760192,4216.040029397515,1589.9215761234475,1589.9215761234475,-68.77758704166939,-68.77758704166939,-68.77758704166939,203.87039745396848,203.87039745396848,203.87039745396848,-272.64798449563784,-272.64798449563784,-272.64798449563784,0.0,0.0,0.0,1521.143989081778
2016-01-04,1590.7183828710092,-1017.1027409693971,4549.749362746555,1590.7183828710092,1590.7183828710092,38.89926830505001,38.89926830505001,38.89926830505001,411.45276550327765,411.45276550327765,411.45276550327765,-372.5534971982276,-372.5534971982276,-372.5534971982276,0.0,0.0,0.0,1629.6176511760593
2016-01-05,1591.515189618571,-1862.5167428483062,3620.1970801591447,1591.515189618571,1591.515189618571,-638.7286622318913,-638.7286622318913,-638.7286622318913,-172.17587922395586,-172.17587922395586,-172.17587922395586,-466.5527830079355,-466.5527830079355,-466.5527830079355,0.0,0.0,0.0,952.7865273866796
2016-01-07,1593.1088031136944,-1747.8254324326338,3935.5097123916853,1593.1088031136944,1593.1088031136944,-476.1462773930105,-476.1462773930105,-476.1462773930105,155.7553679122449,155.7553679122449,155.7553679122449,-631.9016453052554,-631.9016453052554,-631.9016453052554,0.0,0.0,0.0,1116.962525720684
2016-01-08,1593.9056098612562,-1545.1784956584027,4157.443138568135,1593.9056098612562,1593.9056098612562,-281.5688535409252,-281.5688535409252,-281.5688535409252,419.576622902046,419.576622902046,419.576622902046,-701.1454764429711,-701.1454764429711,-701.1454764429711,0.0,0.0,0.0,1312.336756320331
2016-01-09,1594.7024166088179,-2030.3407429664048,3368.2225542392675,1594.7024166088179,1594.7024166088179,-738.2669054224326,-738.2669054224326,-738.2669054224326,22.055791034017705,22.055791034017705,22.055791034017705,-760.3226964564502,-760.3226964564502,-760.3226964564502,0.0,0.0,0.0,856.4355111863853
2016-01-10,1595.4992233563794,-1814.5893224811311,3681.332430903699,1595.4992233563794,1595.4992233563794,-604.978280709375,-604.978280709375,-604.978280709375,203.87039745355375,203.87039745355375,203.87039745355375,-808.8486781629288,-808.8486781629288,-808.8486781629288,0.0,0.0,0.0,990.5209426470044
2016-01-11,1596.2960301039411,-1572.494900001522,4010.4918888961574,1596.2960301039411,1596.2960301039411,-434.90538473312864,-434.90538473312864,-434.90538473312864,411.45276550292425,411.45276550292425,411.45276550292425,-846.3581502360529,-846.3581502360529,-846.3581502360529,0.0,0.0,0.0,1161.3906453708125
2016-01-14,1598.6864503466265,-1931.462013332908,3789.0952695565843,1598.6864503466265,1598.6864503466265,-736.850901124323,-736.850901124323,-736.850901124323,155.75536791012752,155.75536791012752,155.75536791012752,-892.6062690344504,-892.6062690344504,-892.6062690344504,0.0,0.0,0.0,861.8355492223036
2016-01-15,1599.4832570941883,-1722.6147685397882,3965.512324383856,1599.4832570941883,1599.4832570941883,-467.45920621331106,-467.45920621331106,-467.45920621331106,419.5766229015992,419.5766229015992,419.5766229015992,-887.0358291149103,-887.0358291149103,-887.0358291149103,0.0,0.0,0.0,1132.0240508808772
2016-01-16,1600.28006384175,-2063.7462876347477,3419.7222919629858,1600.28006384175,1600.28006384175,-850.0329684016646,-850.0329684016646,-850.0329684016646,22.055791034614543,22.055791034614543,22.055791034614543,-872.0887594362791,-872.0887594362791,-872.0887594362791,0.0,0.0,0.0,750.2470954400854
2016-01-17,1601.0768705893115,-1873.1618953320005,3731.024049125369,1601.0768705893115,1601.0768705893115,-644.875045404308,-644.875045404308,-644.875045404308,203.87039745425076,203.87039745425076,203.87039745425076,-848.7454428585588,-848.7454428585588,-848.7454428585588,0.0,0.0,0.0,956.2018251850035
2016-01-21,1604.2640975795587,-1595.310956712803,3722.977920729043,1604.2640975795587,1604.2640975795587,-540.9588259045407,-540.9588259045407,-540.9588259045407,155.75536791137688,155.75536791137688,155.75536791137688,-696.7141938159176,-696.7141938159176,-696.7141938159176,0.0,0.0,0.0,1063.305271675018
2016-01-22,1605.0609043271204,-1385.2381844859492,4031.057296569993,1605.0609043271204,1605.0609043271204,-231.80148055828224,-231.80148055828224,-231.80148055828224,419.57662290164967,419.57662290164967,419.57662290164967,-651.3781034599319,-651.3781034599319,-651.3781034599319,0.0,0.0,0.0,1373.2594237688381
2016-01-23,1605.857711074682,-1228.9376474697378,3806.197449135782,1605.857711074682,1605.857711074682,-584.2029049287488,-584.2029049287488,-584.2029049287488,22.055791035211445,22.055791035211445,22.055791035211445,-606.2586959639602,-606.2586959639602,-606.2586959639602,0.0,0.0,0.0,1021.6548061459331
2016-01-24,1606.6545178222439,-1344.5168325317416,3840.725074666645,1606.6545178222439,1606.6545178222439,-359.0633461264747,-359.0633461264747,-359.0633461264747,203.87039745494764,203.87039745494764,203.87039745494764,-562.9337435814223,-562.9337435814223,-562.9337435814223,0.0,0.0,0.0,1247.5911716957692
2016-01-25,1607.4513245698056,-1224.1642059883004,4262.396777870557,1607.4513245698056,1607.4513245698056,-111.47011450616817,-111.47011450616817,-111.47011450616817,411.4527655026558,411.4527655026558,411.4527655026558,-522.922880008824,-522.922880008824,-522.922880008824,0.0,0.0,0.0,1495.9812100636375
2016-01-28,1609.8417448124906,-1550.682518886242,4032.941345088904,1609.8417448124906,1609.8417448124906,-280.58822559473117,-280.58822559473117,-280.58822559473117,155.7553679120457,155.7553679120457,155.7553679120457,-436.34359350677687,-436.34359350677687,-436.34359350677687,0.0,0.0,0.0,1329.2535192177593
2016-01-30,1611.4353583076143,-1638.7540842975925,3846.2942265647885,1611.4353583076143,1611.4353583076143,-395.2156480310515,-395.2156480310515,-395.2156480310515,22.055791035460338,22.055791035460338,22.055791035460338,-417.27143906651185,-417.27143906651185,-417.27143906651185,0.0,0.0,0.0,1216.2197102765626
2016-01-31,1612.232165055176,-1339.2697009914966,4036.0861008544653,1612.232165055176,1612.232165055176,-217.6263466767847,-217.6263466767847,-217.6263466767847,203.87039745442223,203.87039745442223,203.87039745442223,-421.49674413120687,-421.49674413120687,-421.49674413120687,0.0,0.0,0.0,1394.6058183783912
2016-02-01,1613.0289718027377,-1000.3830510269308,4391.847597234768,1613.0289718027377,1613.0289718027377,-23.860234602542537,-23.860234602542537,-23.860234602542537,411.45276550315555,411.45276550315555,411.45276550315555,-435.3130001056981,-435.3130001056981,-435.3130001056981,0.0,0.0,0.0,1589.1687372001952
2016-02-02,1613.8257785502994,-1865.7919681996827,3591.362716923032,1613.8257785502994,1613.8257785502994,-630.892387844709,-630.892387844709,-630.892387844709,-172.17587922231053,-172.17587922231053,-172.17587922231053,-458.7165086223985,-458.7165086223985,-458.7165086223985,0.0,0.0,0.0,982.9333907055905
2016-02-03,1614.622585297861,-2554.13701432501,2779.5973794962374,1614.622585297861,1614.622585297861,-1531.9820962917122,-1531.9820962917122,-1531.9820962917122,-1040.535065581803,-1040.535065581803,-1040.535065581803,-491.4470307099089,-491.4470307099089,-491.4470307099089,0.0,0.0,0.0,82.64048900614875
2016-02-04,1615.4193920454227,-1446.0631032631284,4099.039641315574,1615.4193920454227,1615.4193920454227,-377.2365186515152,-377.2365186515152,-377.2365186515152,155.7553679127145,155.7553679127145,155.7553679127145,-532.9918865642297,-532.9918865642297,-532.9918865642297,0.0,0.0,0.0,1238.1828733939074
2016-02-05,1616.2161987929844,-1372.1950652553066,4018.185091306823,1616.2161987929844,1616.2161987929844,-163.0194414976405,-163.0194414976405,-163.0194414976405,419.57662290363703,419.57662290363703,419.57662290363703,-582.5960644012775,-582.5960644012775,-582.5960644012775,0.0,0.0,0.0,1453.196757295344
2016-02-06,1617.0130055405464,-1687.2705265909865,3699.619270306353,1617.0130055405464,1617.0130055405464,-617.22233880554,-617.22233880554,-617.22233880554,22.05579103490743,22.05579103490743,22.05579103490743,-639.2781298404474,-639.2781298404474,-639.2781298404474,0.0,0.0,0.0,999.7906667350064
2016-02-07,1617.809812288108,-1644.315120546137,3634.3711749497006,1617.809812288108,1617.809812288108,-497.98118861825526,-497.98118861825526,-497.98118861825526,203.87039745400756,203.87039745400756,203.87039745400756,-701.8515860722628,-701.8515860722628,-701.8515860722628,0.0,0.0,0.0,1119.8286236698527
2016-02-08,1618.6066190356698,-1480.5583944391512,3866.940696405433,1618.6066190356698,1618.6066190356698,-357.4984363812893,-357.4984363812893,-357.4984363812893,411.4527655028023,411.4527655028023,411.4527655028023,-768.9512018840917,-768.9512018840917,-768.9512018840917,0.0,0.0,0.0,1261.1081826543805
2016-02-09,1619.4034257832313,-2175.5253431936503,3420.893441156901,1619.4034257832313,1619.4034257832313,-1011.2395820311277,-1011.2395820311277,-1011.2395820311277,-172.17587922347371,-172.17587922347371,-172.17587922347371,-839.0637028076538,-839.0637028076538,-839.0637028076538,0.0,0.0,0.0,608.1638437521036
2016-02-11,1620.997039278355,-1883.4300472311938,3438.905256076751,1620.997039278355,1620.997039278355,-825.9875797408862,-825.9875797408862,-825.9875797408862,155.75536791117767,155.75536791117767,155.75536791117767,-981.7429476520639,-981.7429476520639,-981.7429476520639,0.0,0.0,0.0,795.0094595374688
2016-02-12,1621.7938460259165,-1650.7352015188183,3786.7361825474572,1621.7938460259165,1621.7938460259165,-631.2887537877556,-631.2887537877556,-631.2887537877556,419.57662290272725,419.57662290272725,419.57662290272725,-1050.865376690483,-1050.865376690483,-1050.865376690483,0.0,0.0,0.0,990.505092238161
2016-02-13,1622.5906527734783,-2153.2214366254366,3441.20815571647,1622.5906527734783,1622.5906527734783,-1094.1356566690076,-1094.1356566690076,-1094.1356566690076,22.055791034354485,22.055791034354485,22.055791034354485,-1116.191447703362,-1116.191447703362,-1116.191447703362,0.0,0.0,0.0,528.4549961044706
2016-02-14,1623.38745952104,-2129.1102636942605,3165.137627748073,1623.38745952104,1623.38745952104,-972.156010880493,-972.156010880493,-972.156010880493,203.87039745359291,203.87039745359291,203.87039745359291,-1176.0264083340858,-1176.0264083340858,-1176.0264083340858,0.0,0.0,0.0,651.231448640547
2016-02-15,1624.184266268602,-1919.1668848777636,3606.213751092086,1624.184266268602,1624.184266268602,-817.3054158492802,-817.3054158492802,-817.3054158492802,411.452765502449,411.452765502449,411.452765502449,-1228.7581813517293,-1228.7581813517293,-1228.7581813517293,0.0,0.0,0.0,806.8788504193218
2016-02-16,1624.9810730161637,-2543.5515121148483,2845.36754519629,1624.9810730161637,1624.9810730161637,-1445.0709362089958,-1445.0709362089958,-1445.0709362089958,-172.17587922148786,-172.17587922148786,-172.17587922148786,-1272.895056987508,-1272.895056987508,-1272.895056987508,0.0,0.0,0.0,179.91013680716787
2016-02-19,1627.371493258849,-2099.8770813884553,3363.256668731645,1627.371493258849,1627.371493258849,-921.7582550082024,-921.7582550082024,-921.7582550082024,419.57662290277756,419.57662290277756,419.57662290277756,-1341.33487791098,-1341.33487791098,-1341.33487791098,0.0,0.0,0.0,705.6132382506465
2016-02-20,1628.1683000064104,-2326.535476432765,3067.4843960048,1628.1683000064104,1628.1683000064104,-1317.6737162579288,-1317.6737162579288,-1317.6737162579288,22.055791034951383,22.055791034951383,22.055791034951383,-1339.7295072928803,-1339.7295072928803,-1339.7295072928803,0.0,0.0,0.0,310.49458374848155
2016-02-21,1629.0623046141072,-2134.113359820723,3361.360934310782,1629.0623046141072,1629.0623046141072,-1121.0941517236502,-1121.0941517236502,-1121.0941517236502,203.87039745306754,203.87039745306754,203.87039745306754,-1324.9645491767178,-1324.9645491767178,-1324.9645491767178,0.0,0.0,0.0,507.9681528904571
2016-02-22,1629.956309221804,-1950.7014304695924,3379.13283525281,1629.956309221804,1629.956309221804,-885.406956339529,-885.406956339529,-885.406956339529,411.45276550297194,411.45276550297194,411.45276550297194,-1296.859721842501,-1296.859721842501,-1296.859721842501,0.0,0.0,0.0,744.5493528822751
2016-02-23,1630.8503138295007,-2397.5861183599413,2745.9732144558525,1630.8503138295007,1630.8503138295007,-1427.6805758316436,-1427.6805758316436,-1427.6805758316436,-172.17587922265108,-172.17587922265108,-172.17587922265108,-1255.5046966089924,-1255.5046966089924,-1255.5046966089924,0.0,0.0,0.0,203.16973799785706
2016-02-25,1632.6383230448944,-2082.6370743497146,3624.850217848582,1632.6383230448944,1632.6383230448944,-978.9851621905319,-978.9851621905319,-978.9851621905319,155.75536791367645,155.75536791367645,155.75536791367645,-1134.7405301042083,-1134.7405301042083,-1134.7405301042083,0.0,0.0,0.0,653.6531608543625
2016-02-27,1634.426332260288,-2131.9978452128935,3321.42331025358,1634.426332260288,1634.426332260288,-946.5446425639143,-946.5446425639143,-946.5446425639143,22.055791034050518,22.055791034050518,22.055791034050518,-968.6004335979649,-968.6004335979649,-968.6004335979649,0.0,0.0,0.0,687.8816896963738
2016-02-28,1635.3203368679847,-1856.0207534532012,3679.202634293084,1635.3203368679847,1635.3203368679847,-667.5137390660757,-667.5137390660757,-667.5137390660757,203.87039745376447,203.87039745376447,203.87039745376447,-871.3841365198401,-871.3841365198401,-871.3841365198401,0.0,0.0,0.0,967.806597801909
2016-02-29,1636.2143414756815,-1237.6809094273378,3977.6447478280047,1636.2143414756815,1636.2143414756815,-355.2045792902455,-355.2045792902455,-355.2045792902455,411.45276550261866,411.45276550261866,411.45276550261866,-766.6573447928641,-766.6573447928641,-766.6573447928641,0.0,0.0,0.0,1281.009762185436
2016-03-01,1637.1083460833784,-1893.945908912542,3329.439336802268,1637.1083460833784,1637.1083460833784,-828.2271687040671,-828.2271687040671,-828.2271687040671,-172.17587922338848,-172.17587922338848,-172.17587922338848,-656.0512894806787,-656.0512894806787,-656.0512894806787,0.0,0.0,0.0,808.8811773793112
2016-03-03,1638.896355298772,-1256.4261342940997,3807.8668804518416,1638.896355298772,1638.896355298772,-268.48980027213696,-268.48980027213696,-268.48980027213696,155.75536790935342,155.75536790935342,155.75536790935342,-424.2451681814904,-424.2451681814904,-424.2451681814904,0.0,0.0,0.0,1370.406555026635
2016-03-04,1639.7903599064687,-869.604364482192,4534.5379852453825,1639.7903599064687,1639.7903599064687,112.86358599971749,112.86358599971749,112.86358599971749,419.5766229023812,419.5766229023812,419.5766229023812,-306.7130369026637,-306.7130369026637,-306.7130369026637,0.0,0.0,0.0,1752.6539459061862
2016-03-05,1640.6843645141655,-1346.7846010911878,4114.618845946432,1640.6843645141655,1640.6843645141655,-168.503942032164,-168.503942032164,-168.503942032164,22.05579103464737,22.05579103464737,22.05579103464737,-190.55973306681136,-190.55973306681136,-190.55973306681136,0.0,0.0,0.0,1472.1804224820016
2016-03-06,1641.5783691218624,-915.9425680287634,4521.238793326327,1641.5783691218624,1641.5783691218624,126.27993879631447,126.27993879631447,126.27993879631447,203.87039745446137,203.87039745446137,203.87039745446137,-77.59045865814691,-77.59045865814691,-77.59045865814691,0.0,0.0,0.0,1767.8583079181767
2016-03-07,1642.4723737295592,-521.6687596695626,4941.779239864741,1642.4723737295592,1642.4723737295592,441.9220265803772,441.9220265803772,441.9220265803772,411.45276550226527,411.45276550226527,411.45276550226527,30.469261078111945,30.469261078111945,30.469261078111945,0.0,0.0,0.0,2084.3944003099364
2016-03-08,1643.366378337256,-972.8786277327248,4324.819924745184,1643.366378337256,1643.366378337256,-40.16735995857196,-40.16735995857196,-40.16735995857196,-172.1758792222541,-172.1758792222541,-172.1758792222541,132.00851926368216,132.00851926368216,132.00851926368216,0.0,0.0,0.0,1603.199018378684
2016-03-09,1644.2603829449529,-1786.5793592304353,3495.351673796969,1644.2603829449529,1644.2603829449529,-814.9721400145183,-814.9721400145183,-814.9721400145183,-1040.535065581811,-1040.535065581811,-1040.535065581811,225.5629255672927,225.5629255672927,225.5629255672927,0.0,0.0,0.0,829.2882429304345
2016-03-10,1645.1543875526495,-626.5463443426929,4807.480806240227,1645.1543875526495,1645.1543875526495,465.5981210708841,465.5981210708841,465.5981210708841,155.75536790944165,155.75536790944165,155.75536790944165,309.84275316144243,309.84275316144243,309.84275316144243,0.0,0.0,0.0,2110.7525086235337
2016-03-11,1646.0483921603463,-373.3002190389023,5243.119798320119,1646.0483921603463,1646.0483921603463,803.3333487699776,803.3333487699776,803.3333487699776,419.5766229024316,419.5766229024316,419.5766229024316,383.75672586754604,383.75672586754604,383.75672586754604,0.0,0.0,0.0,2449.3817409303238
2016-03-12,1646.9423967680432,-439.3618439145104,4774.921936782372,1646.9423967680432,1646.9423967680432,468.4867411728267,468.4867411728267,468.4867411728267,22.0557910340944,22.0557910340944,22.0557910340944,446.43095013873227,446.43095013873227,446.43095013873227,0.0,0.0,0.0,2115.42913794087
2016-03-13,1647.83640137574,-491.1898805576772,4798.737665585924,1647.83640137574,1647.83640137574,701.0930182744801,701.0930182744801,701.0930182744801,203.8703974540467,203.8703974540467,203.8703974540467,497.2226208204333,497.2226208204333,497.2226208204333,0.0,0.0,0.0,2348.92941965022
2016-03-14,1648.7304059834369,-177.71422372238092,5350.245572733984,1648.7304059834369,1648.7304059834369,947.1810272065726,947.1810272065726,947.1810272065726,411.4527655032033,411.4527655032033,411.4527655032033,535.7282617033694,535.7282617033694,535.7282617033694,0.0,0.0,0.0,2595.9114331900096
2016-03-15,1649.6244105911335,-637.4443844655624,4921.32333558941,1649.6244105911335,1649.6244105911335,389.6105191261088,389.6105191261088,389.6105191261088,-172.17587922299148,-172.17587922299148,-172.17587922299148,561.7863983491002,561.7863983491002,561.7863983491002,0.0,0.0,0.0,2039.2349297172423
2016-03-17,1651.4124198065272,-463.45753893898456,5151.426354627335,1651.4124198065272,1651.4124198065272,732.8571139019851,732.8571139019851,732.8571139019851,155.755367910691,155.755367910691,155.755367910691,577.1017459912941,577.1017459912941,577.1017459912941,0.0,0.0,0.0,2384.2695337085124
2016-03-18,1652.306424414224,-144.28451684280412,5372.140957523773,1652.306424414224,1652.306424414224,986.7703799861193,986.7703799861193,986.7703799861193,419.576622902482,419.576622902482,419.576622902482,567.1937570836371,567.1937570836371,567.1937570836371,0.0,0.0,0.0,2639.0768044003435
2016-03-19,1653.2004290219209,-702.7557345402031,4817.618401616925,1653.2004290219209,1653.2004290219209,568.5324299459692,568.5324299459692,568.5324299459692,22.05579103549315,22.05579103549315,22.05579103549315,546.476638910476,546.476638910476,546.476638910476,0.0,0.0,0.0,2221.73285896789
2016-03-20,1654.0944336296177,-224.1294816883356,4958.225392003576,1654.0944336296177,1654.0944336296177,719.7243302919945,719.7243302919945,719.7243302919945,203.87039745341062,203.87039745341062,203.87039745341062,515.8539328385839,515.8539328385839,515.8539328385839,0.0,0.0,0.0,2373.818763921612
2016-03-21,1654.9884382373143,-215.01008430977708,5169.593209957083,1654.9884382373143,1654.9884382373143,887.8340148805139,887.8340148805139,887.8340148805139,411.4527655019968,411.4527655019968,411.4527655019968,476.38124937851705,476.38124937851705,476.38124937851705,0.0,0.0,0.0,2542.8224531178284
2016-03-22,1655.8824428450112,-815.7009894541635,4643.568549193272,1655.8824428450112,1655.8824428450112,257.06201197153194,257.06201197153194,257.06201197153194,-172.17587922372897,-172.17587922372897,-172.17587922372897,429.23789119526094,429.23789119526094,429.23789119526094,0.0,0.0,0.0,1912.9444548165432
2016-03-24,1657.6704520604048,-701.2399809835752,4845.004790113445,1657.6704520604048,1657.6704520604048,472.8462771508882,472.8462771508882,472.8462771508882,155.7553679097348,155.7553679097348,155.7553679097348,317.0909092411534,317.0909092411534,317.0909092411534,0.0,0.0,0.0,2130.516729211293
2016-03-25,1658.5644566681017,-606.4842755525555,5254.743467989647,1658.5644566681017,1658.5644566681017,674.361443875989,674.361443875989,674.361443875989,419.5766229020353,419.5766229020353,419.5766229020353,254.78482097395377,254.78482097395377,254.78482097395377,0.0,0.0,0.0,2332.925900544091
2016-03-26,1659.4584612757983,-758.5094297436098,4741.420805412426,1659.4584612757983,1659.4584612757983,212.1948721425058,212.1948721425058,212.1948721425058,22.05579103494022,22.05579103494022,22.05579103494022,190.1390811075656,190.1390811075656,190.1390811075656,0.0,0.0,0.0,1871.653333418304
2016-03-27,1660.3524658834951,-850.0845310913937,4602.70335070223,1660.3524658834951,1660.3524658834951,328.35175014314143,328.35175014314143,328.35175014314143,203.87039745299595,203.87039745299595,203.87039745299595,124.48135269014547,124.48135269014547,124.48135269014547,0.0,0.0,0.0,1988.7042160266365
2016-03-28,1661.246470491192,-559.3765721906157,5159.4859788289805,1661.246470491192,1661.246470491192,470.52986855504787,470.52986855504787,470.52986855504787,411.45276550249656,411.45276550249656,411.45276550249656,59.0771030525513,59.0771030525513,59.0771030525513,0.0,0.0,0.0,2131.7763390462396
2016-03-29,1662.1404750988888,-1416.5065049230598,3938.5735450382613,1662.1404750988888,1662.1404750988888,-177.07270041628732,-177.07270041628732,-177.07270041628732,-172.1758792244663,-172.1758792244663,-172.1758792244663,-4.896821191820999,-4.896821191820999,-4.896821191820999,0.0,0.0,0.0,1485.0677746826016
2016-03-30,1663.0344797065857,-2138.002269606613,3476.512962017528,1663.0344797065857,1663.0344797065857,-1106.9105921751298,-1106.9105921751298,-1106.9105921751298,-1040.535065581873,-1040.535065581873,-1040.535065581873,-66.37552659325684,-66.37552659325684,-66.37552659325684,0.0,0.0,0.0,556.1238875314559
2016-03-31,1663.9284843142823,-1121.231236339403,4490.7008662301105,1663.9284843142823,1663.9284843142823,31.32955460496598,31.32955460496598,31.32955460496598,155.7553679104036,155.7553679104036,155.7553679104036,-124.42581330543761,-124.42581330543761,-124.42581330543761,0.0,0.0,0.0,1695.2580389192483
2016-04-01,1664.8224889219791,-864.1841826453563,4533.027937891915,1664.8224889219791,1664.8224889219791,241.31469597541204,241.31469597541204,241.31469597541204,419.576622903046,419.576622903046,419.576622903046,-178.26192692763394,-178.26192692763394,-178.26192692763394,0.0,0.0,0.0,1906.137184897391
2016-04-02,1665.716493529676,-1270.9848544599133,3930.4526298100673,1665.716493529676,1665.716493529676,-205.2012453120007,-205.2012453120007,-205.2012453120007,22.055791034387262,22.055791034387262,22.055791034387262,-227.257036346388,-227.257036346388,-227.257036346388,0.0,0.0,0.0,1460.5152482176752
2016-04-03,1666.6104981373728,-1001.3349640399649,4244.187358389272,1666.6104981373728,1666.6104981373728,-67.07987120028743,-67.07987120028743,-67.07987120028743,203.87039745480442,203.87039745480442,203.87039745480442,-270.95026865509186,-270.95026865509186,-270.95026865509186,0.0,0.0,0.0,1599.5306269370853
2016-04-04,1667.5045027450697,-982.0010621998921,4686.483173638516,1667.5045027450697,1667.5045027450697,102.40351465810825,102.40351465810825,102.40351465810825,411.4527655034346,411.4527655034346,411.4527655034346,-309.04925084532636,-309.04925084532636,-309.04925084532636,0.0,0.0,0.0,1769.9080174031778
2016-04-05,1668.3985073527665,-1547.6914531014918,3932.8898191541007,1668.3985073527665,1668.3985073527665,-513.6041048016921,-513.6041048016921,-513.6041048016921,-172.17587922333203,-172.17587922333203,-172.17587922333203,-341.4282255783602,-341.4282255783602,-341.4282255783602,0.0,0.0,0.0,1154.7944025510744
2016-04-06,1669.33969492067,-2314.9096772047083,3156.5828739079257,1669.33969492067,1669.33969492067,-1408.6569874544218,-1408.6569874544218,-1408.6569874544218,-1040.5350655821321,-1040.5350655821321,-1040.5350655821321,-368.1219218722897,-368.1219218722897,-368.1219218722897,0.0,0.0,0.0,260.6827074662481
2016-04-07,1670.2808824885728,-1418.2028304029566,3994.553673980495,1670.2808824885728,1670.2808824885728,-233.56010014277965,-233.56010014277965,-233.56010014277965,155.75536791165297,155.75536791165297,155.75536791165297,-389.31546805443264,-389.31546805443264,-389.31546805443264,0.0,0.0,0.0,1436.7207823457932
2016-04-08,1671.2220700564758,-1100.3200918548296,4422.612334535703,1671.2220700564758,1671.2220700564758,14.245891770651872,14.245891770651872,14.245891770651872,419.5766229021362,419.5766229021362,419.5766229021362,-405.3307311314843,-405.3307311314843,-405.3307311314843,0.0,0.0,0.0,1685.4679618271277
2016-04-09,1672.163257624379,-1531.691618442524,3720.6278206459997,1672.163257624379,1672.163257624379,-394.55376040529836,-394.55376040529836,-394.55376040529836,22.05579103383434,22.05579103383434,22.05579103383434,-416.60955143913276,-416.60955143913276,-416.60955143913276,0.0,0.0,0.0,1277.6094972190806
2016-04-10,1673.1044451922821,-1082.1515634528935,4066.218088044565,1673.1044451922821,1673.1044451922821,-219.82401453006946,-219.82401453006946,-219.82401453006946,203.87039745316747,203.87039745316747,203.87039745316747,-423.69441198323693,-423.69441198323693,-423.69441198323693,0.0,0.0,0.0,1453.2804306622127
2016-04-12,1674.9868203280885,-1613.5534647833033,3835.8328920453946,1674.9868203280885,1674.9868203280885,-600.0021288316807,-600.0021288316807,-600.0021288316807,-172.17587922364365,-172.17587922364365,-172.17587922364365,-427.826249608037,-427.826249608037,-427.826249608037,0.0,0.0,0.0,1074.9846914964078
2016-04-13,1675.9280078959914,-2640.133825266686,2958.745179157847,1675.9280078959914,1675.9280078959914,-1466.7987129335365,-1466.7987129335365,-1466.7987129335365,-1040.5350655819047,-1040.5350655819047,-1040.5350655819047,-426.26364735163196,-426.26364735163196,-426.26364735163196,0.0,0.0,0.0,209.12929496245488
